split,instance,K,method,HV,IGD,PF_Overlap,PF_Drift,Diversity,Runtime
Training,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_189,1.1268371568222963,0.012453568514087495,0.8191666666666666,0.036551135926919366,0.7955196135425185,4.212914690000001
Training,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_200,1.1168010141320157,0.020824600815437685,0.8352777777777778,0.059701442264370005,0.8122764429887438,10.412061106666666
Training,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_223,1.119281107934331,0.017105754669828117,0.8627777777777778,0.041583168294616835,0.7818028129316338,10.437777166666669
Training,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_234,1.119281107934331,0.017105754669828117,0.8627777777777778,0.041583168294616835,0.7818028129316338,10.323797613333337
Training,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_237,1.119281107934331,0.017105754669828117,0.8627777777777778,0.041583168294616835,0.7818028129316338,4.397997863333334
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_011,1.1646611531525262,0.017115291163116338,0.8572222222222223,0.039606777563844765,0.803678704054088,2.7780475200000003
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_034,1.1550711907299775,0.02310561677429517,0.8433333333333333,0.037929307059384826,0.7776683628974986,2.854428226666667
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_037,1.1550711907299775,0.02310561677429517,0.8433333333333333,0.037929307059384826,0.7776683628974986,2.732298203333334
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_045,1.1550711907299775,0.02310561677429517,0.8433333333333333,0.037929307059384826,0.7776683628974986,3.2809884566666656
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_047,1.1550711907299775,0.02310561677429517,0.8433333333333333,0.037929307059384826,0.7776683628974986,3.684133016666666
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_067,1.1624892426008158,0.01863108390477499,0.8494444444444446,0.05381008868551817,0.8050045252732649,4.486310153333333
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_076,1.1624892426008158,0.01863108390477499,0.8494444444444446,0.05381008868551817,0.8050045252732649,3.533495736666666
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_078,1.1624892426008158,0.01863108390477499,0.8494444444444446,0.05381008868551817,0.8050045252732649,3.5819388833333337
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_084,1.1580329229370512,0.020028980469163047,0.8702777777777778,0.03175192604229508,0.7548100977687852,2.8603481533333333
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_086,1.1580329229370512,0.020028980469163047,0.8702777777777778,0.03175192604229508,0.7548100977687852,2.8766389
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_089,1.1580329229370512,0.020028980469163047,0.8702777777777778,0.03175192604229508,0.7548100977687852,3.7457108033333335
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_118,1.154430505654038,0.024300590059353807,0.8194444444444446,0.052582741027823766,0.8222358603514575,3.8388637699999992
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_131,1.154430505654038,0.024300590059353807,0.8194444444444446,0.052582741027823766,0.8222358603514575,3.8824199833333335
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_132,1.154430505654038,0.024300590059353807,0.8194444444444446,0.052582741027823766,0.8222358603514575,3.90142858
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_144,1.1584980855824907,0.020602950838657024,0.8436111111111112,0.033583115080610085,0.7876954755192872,6.347480676666665
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_159,1.1584980855824907,0.020602950838657024,0.8436111111111112,0.033583115080610085,0.7876954755192872,3.4166782566666662
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_164,1.1566184129504173,0.020465634629310038,0.8291666666666665,0.031544869672737626,0.7979057137760085,3.6860462266666665
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_170,1.1566184129504173,0.020465634629310038,0.8291666666666665,0.031544869672737626,0.7979057137760085,3.7781013966666666
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_175,1.1566184129504173,0.020465634629310038,0.8291666666666665,0.031544869672737626,0.7979057137760085,3.7288639433333333
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_189,1.1566184129504173,0.020465634629310038,0.8291666666666665,0.031544869672737626,0.7979057137760085,3.601169443333333
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_200,1.1610450495613773,0.01786791262847537,0.8480555555555556,0.049013519590968675,0.8471402088681563,9.519290359999998
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_223,1.162515535901082,0.01745988218513003,0.8747222222222223,0.03991970648313463,0.7748421977508838,9.089964596666666
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_234,1.162515535901082,0.01745988218513003,0.8747222222222223,0.03991970648313463,0.7748421977508838,8.711655603333334
Training,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_237,1.162515535901082,0.01745988218513003,0.8747222222222223,0.03991970648313463,0.7748421977508838,3.81536841
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_011,1.1149540955051724,0.029525226571614504,0.7283333333333334,0.0462318454716819,1.1793651888741579,2.2069303066666666
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_034,1.111884111397029,0.013872346117127081,0.8152777777777779,0.035745235898392735,1.2172294160337611,2.776050553333334
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_037,1.111884111397029,0.013872346117127081,0.8152777777777779,0.035745235898392735,1.2172294160337611,2.788788063333333
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_045,1.111884111397029,0.013872346117127081,0.8152777777777779,0.035745235898392735,1.2172294160337611,3.35423987
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_047,1.111884111397029,0.013872346117127081,0.8152777777777779,0.035745235898392735,1.2172294160337611,3.7868333766666664
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_067,1.1174795434600162,0.0103614875148434,0.8744444444444445,0.029721256489956487,1.2200035269293794,4.355954999999999
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_076,1.1174795434600162,0.0103614875148434,0.8744444444444445,0.029721256489956487,1.2200035269293794,3.4620558400000006
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_078,1.1174795434600162,0.0103614875148434,0.8744444444444445,0.029721256489956487,1.2200035269293794,3.7039151700000006
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_084,1.1094688434102595,0.01798720865176087,0.7375000000000002,0.03604094166006982,1.207068095672014,2.91311159
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_086,1.1094688434102595,0.01798720865176087,0.7375000000000002,0.03604094166006982,1.207068095672014,2.849436616666666
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_089,1.1094688434102595,0.01798720865176087,0.7375000000000002,0.03604094166006982,1.207068095672014,3.6915201100000004
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_118,1.1147873487263098,0.010018116762921506,0.8922222222222224,0.02071651906582285,1.2227210037426894,3.8004336133333334
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_131,1.1147873487263098,0.010018116762921506,0.8922222222222224,0.02071651906582285,1.2227210037426894,3.756084120000001
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_132,1.1147873487263098,0.010018116762921506,0.8922222222222224,0.02071651906582285,1.2227210037426894,3.6673327966666673
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_144,1.1115961781339765,0.027362360957322425,0.7405555555555555,0.05085702658789805,1.1964717260885003,6.03466468
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_159,1.1115961781339765,0.027362360957322425,0.7405555555555555,0.05085702658789805,1.1964717260885003,3.836317309999999
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_164,1.1004847245388398,0.023125587075244432,0.6969444444444445,0.035853226897294435,1.212809137166755,3.6147667266666663
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_170,1.1004847245388398,0.023125587075244432,0.6969444444444445,0.035853226897294435,1.212809137166755,3.942439096666667
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_175,1.1004847245388398,0.023125587075244432,0.6969444444444445,0.035853226897294435,1.212809137166755,3.86837201
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_189,1.1004847245388398,0.023125587075244432,0.6969444444444445,0.035853226897294435,1.212809137166755,3.7794855699999994
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_200,1.1075712687509587,0.013067920374932767,0.8197222222222224,0.02301129278826032,1.2183164006172544,9.671001506666668
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_223,1.1155942041311582,0.017203844584320352,0.8363888888888888,0.03802541352940549,1.2092612846586752,8.638063413333333
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_234,1.1155942041311582,0.017203844584320352,0.8363888888888888,0.03802541352940549,1.2092612846586752,8.562058903333332
Training,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_237,1.1155942041311582,0.017203844584320352,0.8363888888888888,0.03802541352940549,1.2092612846586752,3.7969275100000006
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_011,0.9917811167297084,0.026545557938807283,0.8172222222222222,0.037197659548211894,1.2985573308852207,2.3133447900000004
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_034,0.995388640037871,0.024827468584195107,0.8736111111111112,0.030122452371955925,1.3090159694258572,3.0286146599999997
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_037,0.995388640037871,0.024827468584195107,0.8736111111111112,0.030122452371955925,1.3090159694258572,3.000675306666667
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_045,0.995388640037871,0.024827468584195107,0.8736111111111112,0.030122452371955925,1.3090159694258572,3.6027642366666663
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_047,0.995388640037871,0.024827468584195107,0.8736111111111112,0.030122452371955925,1.3090159694258572,3.88993422
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_067,0.9929565660131617,0.026341775724774235,0.8322222222222221,0.03262847363251042,1.3108297757384695,5.335240326666666
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_076,0.9929565660131617,0.026341775724774235,0.8322222222222221,0.03262847363251042,1.3108297757384695,3.8257550033333327
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_078,0.9929565660131617,0.026341775724774235,0.8322222222222221,0.03262847363251042,1.3108297757384695,3.820108306666667
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_084,0.9990817268864968,0.018472019127381965,0.826388888888889,0.024032708503250087,1.307631070660148,3.3183053200000003
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_086,0.9990817268864968,0.018472019127381965,0.826388888888889,0.024032708503250087,1.307631070660148,3.3583162133333335
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_089,0.9990817268864968,0.018472019127381965,0.826388888888889,0.024032708503250087,1.307631070660148,4.181297503333332
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_118,0.9781769145265257,0.040002071037554224,0.7983333333333333,0.0470320573460606,1.298722938473177,4.021297916666667
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_131,0.9781769145265257,0.040002071037554224,0.7983333333333333,0.0470320573460606,1.298722938473177,4.086741576666666
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_132,0.9781769145265257,0.040002071037554224,0.7983333333333333,0.0470320573460606,1.298722938473177,3.9814769400000003
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_144,1.0020738790649533,0.017895253473858532,0.8527777777777777,0.029209071483782923,1.311273641396036,6.2893845
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_159,1.0020738790649533,0.017895253473858532,0.8527777777777777,0.029209071483782923,1.311273641396036,4.11761146
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_164,0.9821179100300478,0.030185769254659347,0.7119444444444444,0.0328027859000791,1.3127717876016896,3.92056079
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_170,0.9821179100300478,0.030185769254659347,0.7119444444444444,0.0328027859000791,1.3127717876016896,4.305159726666668
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_175,0.9821179100300478,0.030185769254659347,0.7119444444444444,0.0328027859000791,1.3127717876016896,4.439711253333333
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_189,0.9821179100300478,0.030185769254659347,0.7119444444444444,0.0328027859000791,1.3127717876016896,4.068644776666667
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_200,0.9806680678883752,0.03674127257441302,0.7405555555555554,0.03866216473347459,1.2988911740511682,9.355530976666666
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_223,0.9850500494854662,0.029243780920387614,0.7347222222222224,0.03169905471597962,1.3045071288785517,9.509692616666667
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_234,0.9850500494854662,0.029243780920387614,0.7347222222222224,0.03169905471597962,1.3045071288785517,9.558096056666667
Training,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,theta_237,0.9850500494854662,0.029243780920387614,0.7347222222222224,0.03169905471597962,1.3045071288785517,4.09394417
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_011,1.0136801085356806,0.018543670133824373,0.7955555555555556,0.04574822996238678,1.0086616153269958,2.7677810500000004
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_034,1.0121906265899896,0.015955305798718074,0.7647222222222222,0.044364020245952915,1.0970711696335351,3.367435413333333
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_037,1.0121906265899896,0.015955305798718074,0.7647222222222222,0.044364020245952915,1.0970711696335351,3.377234146666667
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_045,1.0121906265899896,0.015955305798718074,0.7647222222222222,0.044364020245952915,1.0970711696335351,3.911949163333334
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_047,1.0121906265899896,0.015955305798718074,0.7647222222222222,0.044364020245952915,1.0970711696335351,4.164356036666666
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_067,1.0136394450506592,0.017501483275999784,0.7744444444444446,0.04623462584164744,1.0251354208397616,5.195374803333334
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_076,1.0136394450506592,0.017501483275999784,0.7744444444444446,0.04623462584164744,1.0251354208397616,4.144718756666667
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_078,1.0136394450506592,0.017501483275999784,0.7744444444444446,0.04623462584164744,1.0251354208397616,4.423720583333333
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_084,1.0216416146538414,0.012189354248738432,0.8144444444444444,0.0288538987244084,1.0932991830726555,3.6506677699999996
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_086,1.0216416146538414,0.012189354248738432,0.8144444444444444,0.0288538987244084,1.0932991830726555,3.6572054499999993
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_089,1.0216416146538414,0.012189354248738432,0.8144444444444444,0.0288538987244084,1.0932991830726555,4.488961373333334
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_118,1.0124497771982122,0.01604576365393632,0.7716666666666667,0.05270781580898391,1.0785112448562053,4.315380346666666
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_131,1.0124497771982122,0.01604576365393632,0.7716666666666667,0.05270781580898391,1.0785112448562053,4.322909756666666
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_132,1.0124497771982122,0.01604576365393632,0.7716666666666667,0.05270781580898391,1.0785112448562053,4.348404493333334
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_144,1.0195575514613209,0.011648264913254503,0.840277777777778,0.033264701341008646,1.0903407118260453,6.733225196666667
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_159,1.0195575514613209,0.011648264913254503,0.840277777777778,0.033264701341008646,1.0903407118260453,3.9368587899999996
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_164,1.0123763847562999,0.017346701900060903,0.7480555555555555,0.04333705651226736,1.052937938291925,4.132129529999999
Training,syn_n100_k05_pathological_cov_mixed_low_vol_r01_s20260682,5,theta_170,1.0123763847562999,0.017346701900060903,0.7480555555555555,0.04333705651226736,1.052937938291925,4.65066043
