split,instance,K,method,HV,IGD,PF_Overlap,PF_Drift,Diversity,Runtime,rank_HV,rank_IGD,rank_PF_Overlap,rank_PF_Drift,rank_Runtime,LabelScore,ThetaRank,source_theta_id,source_operator,source_migration,source_elite_ratio,source_archive_strategy,source_constraint_handling,subpops,operatorMode,exchangeMode,eliteRatio,stagnationThreshold,theta,archiveLimitFactor,consensusArchive,archiveConsWeight,bestGuide,minSubpopSize,C_LabelScore,C_ThetaRank
Training,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_131,0.9285958639377708,0.0949957512960098,0.3883333333333333,0.0783852172296868,0.8894956667236877,2.6973809099999992,14.0,11.0,19.0,16.0,5.0,13.0,12,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,15.5,16
Training,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_132,0.9285958639377708,0.0949957512960098,0.3883333333333333,0.0783852172296868,0.8894956667236877,3.2111031800000003,14.0,11.0,19.0,16.0,15.0,15.0,17,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,15.5,17
Training,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_200,0.9355627379078,0.0937618926676558,0.3980555555555555,0.0933619548904668,0.9026326722649984,8.305531153333334,9.0,9.0,17.0,24.0,24.0,16.6,20,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,15.899999999999999,18
Training,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_034,0.8914955747753093,0.1177068439902121,0.3777777777777778,0.0648772636907348,0.7873806469317937,2.199946253333333,20.5,20.5,22.5,5.5,2.0,14.2,13,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,16.6,19
Training,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_037,0.8914955747753093,0.1177068439902121,0.3777777777777778,0.0648772636907348,0.7873806469317937,2.214071333333333,20.5,20.5,22.5,5.5,3.0,14.4,14,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,16.6,20
Training,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_045,0.8914955747753093,0.1177068439902121,0.3777777777777778,0.0648772636907348,0.7873806469317937,2.6992995100000003,20.5,20.5,22.5,5.5,6.0,15.0,16,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,16.6,21
Training,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_047,0.8914955747753093,0.1177068439902121,0.3777777777777778,0.0648772636907348,0.7873806469317937,2.8708639066666657,20.5,20.5,22.5,5.5,11.0,16.0,19,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,16.6,22
Training,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_144,0.86923122696783,0.1385197510462487,0.498611111111111,0.0825256865590869,0.6863982816804571,3.49926868,23.5,23.5,12.5,18.5,19.0,19.4,23,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,18.7,23
Training,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_159,0.86923122696783,0.1385197510462487,0.498611111111111,0.0825256865590869,0.6863982816804571,3.5205675333333337,23.5,23.5,12.5,18.5,20.0,19.6,24,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,18.7,24
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_084,1.0495280018074316,0.0426168810757518,0.7316666666666667,0.0384339355843482,0.7103766924674896,2.244428603333333,6.0,6.0,6.0,5.0,4.0,5.4,2,theta_084,DE/rand,none,1%,crowding-pruned,repair+feasible-first,3,rand2,none,0.01,20,0.0769230769230769,5,0,0,rank,1,5.7,1
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_086,1.0495280018074316,0.0426168810757518,0.7316666666666667,0.0384339355843482,0.7103766924674896,2.4067551533333336,6.0,6.0,6.0,5.0,5.0,5.6,3,theta_086,DE/rand,none,5%,crowding-pruned,repair+feasible-first,3,rand2,none,0.05,10,0.0769230769230769,5,0,0,rank,1,5.7,2
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_089,1.0495280018074316,0.0426168810757518,0.7316666666666667,0.0384339355843482,0.7103766924674896,3.295793726666667,6.0,6.0,6.0,5.0,19.0,8.4,7,theta_089,DE/rand,none,10%,crowding-pruned,repair+feasible-first,3,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,5.7,3
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_011,1.0262907144848368,0.0533821947484043,0.6933333333333335,0.0350206365442831,0.6623799472724428,1.4499378833333334,8.0,8.0,8.0,1.0,1.0,5.2,1,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,5.8999999999999995,4
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_164,1.0588803891515546,0.0396260972470143,0.7319444444444445,0.0444655995569473,0.7266287606405288,2.8748917566666656,2.5,2.5,2.5,15.5,9.0,6.4,4,theta_164,DE/rand,none,1%,crowding-pruned,repair+feasible-first,5,rand2,none,0.01,10,0.0769230769230769,5,0,0,rank,1,6.3999999999999995,5
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_170,1.0588803891515546,0.0396260972470143,0.7319444444444445,0.0444655995569473,0.7266287606405288,3.062583696666666,2.5,2.5,2.5,15.5,16.0,7.8,6,theta_170,DE/rand,none,10%,crowding-pruned,repair+feasible-first,5,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,6.3999999999999995,6
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_175,1.0588803891515546,0.0396260972470143,0.7319444444444445,0.0444655995569473,0.7266287606405288,2.9919972966666672,2.5,2.5,2.5,15.5,12.0,7.0,5,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,6.3999999999999995,7
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_189,1.0588803891515546,0.0396260972470143,0.7319444444444445,0.0444655995569473,0.7266287606405288,5.439416903333334,2.5,2.5,2.5,15.5,21.0,8.8,8,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,6.3999999999999995,8
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_144,0.9384105046904296,0.0850585901186537,0.6063888888888889,0.0370037864038726,0.5174471091271158,3.4823576833333334,23.5,23.5,9.5,2.5,20.0,15.8,20,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,13.0,9
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_159,0.9384105046904296,0.0850585901186537,0.6063888888888889,0.0370037864038726,0.5174471091271158,3.26018109,23.5,23.5,9.5,2.5,18.0,15.4,17,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,13.0,10
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_223,0.9642838167452938,0.0752692524470703,0.55,0.0409786186074357,0.5837018147812336,6.698946103333332,14.0,18.0,15.0,8.0,22.0,15.4,18,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,13.3,11
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_234,0.9642838167452938,0.0752692524470703,0.55,0.0409786186074357,0.5837018147812336,7.01462853,14.0,18.0,15.0,8.0,23.0,15.6,19,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,13.3,12
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_237,0.9642838167452938,0.0752692524470703,0.55,0.0409786186074357,0.5837018147812336,3.0621689300000003,14.0,18.0,15.0,8.0,15.0,14.0,12,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,13.3,13
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_067,0.9727034724452582,0.0721681875055334,0.568611111111111,0.0500449578336822,0.596708243019337,2.439409443333333,11.0,11.0,12.0,19.0,6.0,11.8,9,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,13.7,14
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_076,0.9727034724452582,0.0721681875055334,0.568611111111111,0.0500449578336822,0.596708243019337,3.0255679199999994,11.0,11.0,12.0,19.0,13.0,13.2,10,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,13.7,15
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_078,0.9727034724452582,0.0721681875055334,0.568611111111111,0.0500449578336822,0.596708243019337,3.026076090000001,11.0,11.0,12.0,19.0,14.0,13.4,11,theta_078,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,13.7,16
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_200,0.978156549387801,0.066578007106223,0.4716666666666667,0.0615527763825719,0.7016555141639885,8.134545356666667,9.0,9.0,20.0,24.0,24.0,17.2,21,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,16.799999999999997,17
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_034,0.9526695988570304,0.0747822358380433,0.4613888888888888,0.0419123719487446,0.6367126303214029,2.1563978333333336,20.5,14.5,22.5,11.5,2.0,14.2,13,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,17.2,18
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_037,0.9526695988570304,0.0747822358380433,0.4613888888888888,0.0419123719487446,0.6367126303214029,2.1644556966666664,20.5,14.5,22.5,11.5,3.0,14.4,14,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,17.2,19
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_045,0.9526695988570304,0.0747822358380433,0.4613888888888888,0.0419123719487446,0.6367126303214029,2.642265070000001,20.5,14.5,22.5,11.5,7.0,15.2,15,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,17.2,20
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_047,0.9526695988570304,0.0747822358380433,0.4613888888888888,0.0419123719487446,0.6367126303214029,2.8233401800000006,20.5,14.5,22.5,11.5,8.0,15.4,16,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,17.2,21
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_118,0.9529503244812364,0.0772040717280208,0.4880555555555556,0.0566079527319028,0.6260722938040852,3.211756323333333,17.0,21.0,18.0,22.0,17.0,19.0,24,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,19.6,22
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_131,0.9529503244812364,0.0772040717280208,0.4880555555555556,0.0566079527319028,0.6260722938040852,2.91315391,17.0,21.0,18.0,22.0,10.0,17.6,22,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,19.6,23
Training,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_132,0.9529503244812364,0.0772040717280208,0.4880555555555556,0.0566079527319028,0.6260722938040852,2.9524923333333333,17.0,21.0,18.0,22.0,11.0,17.8,23,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,19.6,24
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_223,1.0788484203050357,0.0332937583556399,0.6402777777777778,0.0365296750892159,0.7067581107339856,6.811937823333333,7.0,2.0,12.0,5.0,22.0,9.6,7,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,6.9,1
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_234,1.0788484203050357,0.0332937583556399,0.6402777777777778,0.0365296750892159,0.7067581107339856,7.119741416666668,7.0,2.0,12.0,5.0,23.0,9.8,8,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,6.9,2
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_237,1.0788484203050357,0.0332937583556399,0.6402777777777778,0.0365296750892159,0.7067581107339856,3.218048603333333,7.0,2.0,12.0,5.0,18.0,8.8,5,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,6.9,3
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_011,1.0647531880471657,0.0378516338036256,0.6986111111111111,0.0304059184441736,0.66325295918109,1.40187002,15.0,11.0,8.0,1.0,1.0,7.2,1,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,7.8999999999999995,4
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_084,1.077880585948829,0.0349183859978734,0.7124999999999998,0.0506386620535837,0.6851734208409483,2.2484470833333328,10.0,9.0,2.0,14.0,4.0,7.8,2,theta_084,DE/rand,none,1%,crowding-pruned,repair+feasible-first,3,rand2,none,0.01,20,0.0769230769230769,5,0,0,rank,1,8.6,5
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_086,1.077880585948829,0.0349183859978734,0.7124999999999998,0.0506386620535837,0.6851734208409483,2.391658336666667,10.0,9.0,2.0,14.0,5.0,8.0,3,theta_086,DE/rand,none,5%,crowding-pruned,repair+feasible-first,3,rand2,none,0.05,10,0.0769230769230769,5,0,0,rank,1,8.6,6
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_089,1.077880585948829,0.0349183859978734,0.7124999999999998,0.0506386620535837,0.6851734208409483,3.1221179733333337,10.0,9.0,2.0,14.0,17.0,10.4,10,theta_089,DE/rand,none,10%,crowding-pruned,repair+feasible-first,3,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,8.6,7
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_164,1.0830331342818365,0.0341991461933943,0.7008333333333333,0.0582801777253098,0.7018304090008165,2.839678646666667,2.5,5.5,5.5,22.5,8.0,8.8,4,theta_164,DE/rand,none,1%,crowding-pruned,repair+feasible-first,5,rand2,none,0.01,10,0.0769230769230769,5,0,0,rank,1,10.0,8
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_170,1.0830331342818365,0.0341991461933943,0.7008333333333333,0.0582801777253098,0.7018304090008165,3.047601086666667,2.5,5.5,5.5,22.5,14.0,10.0,9,theta_170,DE/rand,none,10%,crowding-pruned,repair+feasible-first,5,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,10.0,9
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_175,1.0830331342818365,0.0341991461933943,0.7008333333333333,0.0582801777253098,0.7018304090008165,2.971231349999999,2.5,5.5,5.5,22.5,10.0,9.2,6,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,10.0,10
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_189,1.0830331342818365,0.0341991461933943,0.7008333333333333,0.0582801777253098,0.7018304090008165,5.672885683333333,2.5,5.5,5.5,22.5,21.0,11.4,11,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,10.0,11
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_144,1.057360853314254,0.0389512155776773,0.6847222222222222,0.033943354964728,0.663267830646226,3.569478196666666,16.5,16.5,9.5,2.5,19.0,12.8,12,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,10.200000000000001,12
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_159,1.057360853314254,0.0389512155776773,0.6847222222222222,0.033943354964728,0.663267830646226,3.58747958,16.5,16.5,9.5,2.5,20.0,13.0,14,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,10.200000000000001,13
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_118,1.070119462741451,0.0380763920944866,0.5308333333333333,0.0436422242100137,0.8101988210000698,3.0620444966666667,13.0,14.0,18.0,11.0,15.0,14.2,16,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,14.100000000000001,14
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_131,1.070119462741451,0.0380763920944866,0.5308333333333333,0.0436422242100137,0.8101988210000698,2.970398653333333,13.0,14.0,18.0,11.0,9.0,13.0,13,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,14.100000000000001,15
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_132,1.070119462741451,0.0380763920944866,0.5308333333333333,0.0436422242100137,0.8101988210000698,2.994595986666667,13.0,14.0,18.0,11.0,12.0,13.6,15,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,14.100000000000001,16
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_067,1.0504573031553546,0.0414903228976929,0.5933333333333334,0.0368928264645524,0.722232622227924,3.09471341,19.0,19.0,15.0,8.0,16.0,15.4,19,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,14.500000000000002,17
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_076,1.0504573031553546,0.0414903228976929,0.5933333333333334,0.0368928264645524,0.722232622227924,2.9873991933333333,19.0,19.0,15.0,8.0,11.0,14.4,17,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,14.500000000000002,18
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_078,1.0504573031553546,0.0414903228976929,0.5933333333333334,0.0368928264645524,0.722232622227924,3.00235133,19.0,19.0,15.0,8.0,13.0,14.8,18,theta_078,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,14.500000000000002,19
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_200,1.0809724630146365,0.0379797791421087,0.4580555555555555,0.0533277160663734,0.8433947900018978,7.567580043333334,5.0,12.0,24.0,20.0,24.0,17.0,20,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,16.6,20
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_034,1.048825572030747,0.0437673192304648,0.4752777777777778,0.0514765939000183,0.7626328942739669,2.2117297366666677,22.5,22.5,21.5,17.5,3.0,17.4,22,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,20.7,21
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_037,1.048825572030747,0.0437673192304648,0.4752777777777778,0.0514765939000183,0.7626328942739669,2.1992268666666672,22.5,22.5,21.5,17.5,2.0,17.2,21,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,20.7,22
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_045,1.048825572030747,0.0437673192304648,0.4752777777777778,0.0514765939000183,0.7626328942739669,2.6233224766666665,22.5,22.5,21.5,17.5,6.0,18.0,23,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,20.7,23
Training,syn_n100_k20_low_corr_skewed_extreme_events_r02_s20260700,20,theta_047,1.048825572030747,0.0437673192304648,0.4752777777777778,0.0514765939000183,0.7626328942739669,2.83593741,22.5,22.5,21.5,17.5,7.0,18.2,24,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,20.7,24
Training,syn_n100_k20_pathological_cov_mixed_low_vol_r01_s20260707,20,theta_200,1.1917711700632052,0.0434035529038714,0.7961111111111112,0.1272799492785601,0.8180597835466407,7.442037026666666,13.0,1.0,1.0,2.0,24.0,8.2,6,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,3.7,1
Training,syn_n100_k20_pathological_cov_mixed_low_vol_r01_s20260707,20,theta_223,1.1987118750755343,0.0852505966500639,0.7475000000000002,0.1406158309542219,0.7152726355931891,6.402434843333334,2.0,3.0,3.0,7.0,23.0,7.6,5,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,4.0,2
Training,syn_n100_k20_pathological_cov_mixed_low_vol_r01_s20260707,20,theta_234,1.1987118750755343,0.0852505966500639,0.7475000000000002,0.1406158309542219,0.7152726355931891,6.38833034,2.0,3.0,3.0,7.0,22.0,7.4,4,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,4.0,3
