split,instance,K,method,HV,IGD,PF_Overlap,PF_Drift,Diversity,Runtime,rank_HV,rank_IGD,rank_PF_Overlap,rank_PF_Drift,rank_Runtime,LabelScore,ThetaRank,source_theta_id,source_operator,source_migration,source_elite_ratio,source_archive_strategy,source_constraint_handling,subpops,operatorMode,exchangeMode,eliteRatio,stagnationThreshold,theta,archiveLimitFactor,consensusArchive,archiveConsWeight,bestGuide,minSubpopSize,C_LabelScore,C_ThetaRank
train,syn_n100_k05_high_corr_mixed_high_vol_r02_s20260675,5,theta_175,1.0417760971551155,0.0255420642999921,0.6994444444444444,0.056015787654325,1.1091769126276596,4.9892311933333335,20.5,15.5,21.5,16.5,19.0,18.6,21,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,18.6,22
train,syn_n100_k05_high_corr_mixed_high_vol_r02_s20260675,5,theta_189,1.0417760971551155,0.0255420642999921,0.6994444444444444,0.056015787654325,1.1091769126276596,4.547135246666667,20.5,15.5,21.5,16.5,16.0,18.0,19,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,18.6,23
train,syn_n100_k05_high_corr_mixed_high_vol_r02_s20260675,5,theta_200,1.041839831884925,0.0289187641225076,0.6988888888888887,0.0541176838012538,1.0632029837508652,10.804086966666665,18.0,24.0,24.0,14.0,24.0,20.8,24,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,19.8,24
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_011,1.1313312547015015,0.0095729398326776,0.8841666666666667,0.0205041580971379,0.7302989258565679,3.5642364699999995,1.0,1.0,10.0,1.0,5.0,3.6,1,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,3.6999999999999997,1
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_084,1.128636661199224,0.0114723083619664,0.907222222222222,0.0215295848302864,0.7443689561226388,3.4989841300000006,6.0,6.0,2.0,3.0,3.0,4.0,2,theta_084,DE/rand,none,1%,crowding-pruned,repair+feasible-first,3,rand2,none,0.01,20,0.0769230769230769,5,0,0,rank,1,3.9000000000000004,2
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_086,1.128636661199224,0.0114723083619664,0.907222222222222,0.0215295848302864,0.7443689561226388,3.5235978633333334,6.0,6.0,2.0,3.0,4.0,4.2,3,theta_086,DE/rand,none,5%,crowding-pruned,repair+feasible-first,3,rand2,none,0.05,10,0.0769230769230769,5,0,0,rank,1,3.9000000000000004,3
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_089,1.128636661199224,0.0114723083619664,0.907222222222222,0.0215295848302864,0.7443689561226388,4.40742127,6.0,6.0,2.0,3.0,15.0,6.4,5,theta_089,DE/rand,none,10%,crowding-pruned,repair+feasible-first,3,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,3.9000000000000004,4
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_067,1.1288687818977663,0.0110573439605714,0.9055555555555554,0.0380946184735192,0.7729582133097473,5.557655886666666,3.0,3.0,5.0,13.0,19.0,8.6,7,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,6.6,5
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_076,1.1288687818977663,0.0110573439605714,0.9055555555555554,0.0380946184735192,0.7729582133097473,4.247037803333333,3.0,3.0,5.0,13.0,10.0,6.8,6,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,6.6,6
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_078,1.1288687818977663,0.0110573439605714,0.9055555555555554,0.0380946184735192,0.7729582133097473,4.179556316666667,3.0,3.0,5.0,13.0,6.0,6.0,4,theta_078,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,6.6,7
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_118,1.1263512961084527,0.0128633788700937,0.8924999999999997,0.0298708564979762,0.7859074975163105,4.296577839999999,13.0,13.0,8.0,6.0,13.0,10.6,10,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,9.399999999999999,8
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_131,1.1263512961084527,0.0128633788700937,0.8924999999999997,0.0298708564979762,0.7859074975163105,4.289126483333333,13.0,13.0,8.0,6.0,12.0,10.4,9,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,9.399999999999999,9
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_132,1.1263512961084527,0.0128633788700937,0.8924999999999997,0.0298708564979762,0.7859074975163105,4.284825406666667,13.0,13.0,8.0,6.0,11.0,10.2,8,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,9.399999999999999,10
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_164,1.1268371568222963,0.0124535685140874,0.8191666666666666,0.0365511359269193,0.7955196135425185,4.195585883333333,9.5,9.5,22.5,9.5,7.0,11.6,11,theta_164,DE/rand,none,1%,crowding-pruned,repair+feasible-first,5,rand2,none,0.01,10,0.0769230769230769,5,0,0,rank,1,13.4,11
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_170,1.1268371568222963,0.0124535685140874,0.8191666666666666,0.0365511359269193,0.7955196135425185,4.627644703333334,9.5,9.5,22.5,9.5,16.0,13.4,13,theta_170,DE/rand,none,10%,crowding-pruned,repair+feasible-first,5,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,13.4,12
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_175,1.1268371568222963,0.0124535685140874,0.8191666666666666,0.0365511359269193,0.7955196135425185,4.645759506666667,9.5,9.5,22.5,9.5,17.0,13.6,14,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,13.4,13
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_189,1.1268371568222963,0.0124535685140874,0.8191666666666666,0.0365511359269193,0.7955196135425185,4.212914690000001,9.5,9.5,22.5,9.5,9.0,12.0,12,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,13.4,14
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_223,1.119281107934331,0.0171057546698281,0.8627777777777778,0.0415831682946168,0.7818028129316338,10.437777166666669,20.0,16.0,12.0,16.0,24.0,17.6,20,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,15.600000000000001,15
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_234,1.119281107934331,0.0171057546698281,0.8627777777777778,0.0415831682946168,0.7818028129316338,10.323797613333335,20.0,16.0,12.0,16.0,22.0,17.2,19,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,15.600000000000001,16
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_237,1.119281107934331,0.0171057546698281,0.8627777777777778,0.0415831682946168,0.7818028129316338,4.397997863333334,20.0,16.0,12.0,16.0,14.0,15.6,17,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,15.600000000000001,17
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_144,1.118184120512005,0.0205806021930668,0.8486111111111111,0.0524928190086075,0.7888326937161309,6.936900623333335,22.5,22.5,14.5,18.5,21.0,19.8,23,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,18.9,18
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_159,1.118184120512005,0.0205806021930668,0.8486111111111111,0.0524928190086075,0.7888326937161309,5.850874016666666,22.5,22.5,14.5,18.5,20.0,19.6,22,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,18.9,19
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_034,1.1202060940088254,0.0188988616890002,0.8466666666666668,0.0557018532164882,0.7774847451659915,3.4071841766666666,16.5,19.5,17.5,21.5,2.0,15.4,16,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,18.900000000000002,20
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_037,1.1202060940088254,0.0188988616890002,0.8466666666666668,0.0557018532164882,0.7774847451659915,3.390231823333333,16.5,19.5,17.5,21.5,1.0,15.2,15,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,18.900000000000002,21
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_045,1.1202060940088254,0.0188988616890002,0.8466666666666668,0.0557018532164882,0.7774847451659915,4.1963749833333335,16.5,19.5,17.5,21.5,8.0,16.6,18,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,18.900000000000002,22
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_047,1.1202060940088254,0.0188988616890002,0.8466666666666668,0.0557018532164882,0.7774847451659915,4.897900933333333,16.5,19.5,17.5,21.5,18.0,18.6,21,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,18.900000000000002,23
train,syn_n100_k05_high_corr_normal_low_vol_r03_s20260679,5,theta_200,1.1168010141320155,0.0208246008154376,0.8352777777777778,0.05970144226437,0.8122764429887438,10.412061106666666,24.0,24.0,20.0,24.0,23.0,23.0,24,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,22.8,24
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_223,1.162515535901082,0.01745988218513,0.8747222222222223,0.0399197064831346,0.7748421977508838,9.089964596666666,3.0,3.0,2.0,16.0,23.0,9.4,7,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,6.6,1
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_234,1.162515535901082,0.01745988218513,0.8747222222222223,0.0399197064831346,0.7748421977508838,8.711655603333334,3.0,3.0,2.0,16.0,22.0,9.2,5,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,6.6,2
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_237,1.162515535901082,0.01745988218513,0.8747222222222223,0.0399197064831346,0.7748421977508838,3.81536841,3.0,3.0,2.0,16.0,16.0,8.0,4,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,6.6,3
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_011,1.1646611531525262,0.0171152911631163,0.8572222222222223,0.0396067775638447,0.803678704054088,2.7780475200000003,1.0,1.0,7.0,14.0,2.0,5.0,1,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,6.7,4
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_084,1.1580329229370512,0.020028980469163,0.8702777777777778,0.031751926042295,0.7548100977687852,2.8603481533333333,12.0,10.0,5.0,6.0,4.0,7.4,2,theta_084,DE/rand,none,1%,crowding-pruned,repair+feasible-first,3,rand2,none,0.01,20,0.0769230769230769,5,0,0,rank,1,7.7,5
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_086,1.1580329229370512,0.020028980469163,0.8702777777777778,0.031751926042295,0.7548100977687852,2.8766389,12.0,10.0,5.0,6.0,5.0,7.6,3,theta_086,DE/rand,none,5%,crowding-pruned,repair+feasible-first,3,rand2,none,0.05,10,0.0769230769230769,5,0,0,rank,1,7.7,6
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_089,1.1580329229370512,0.020028980469163,0.8702777777777778,0.031751926042295,0.7548100977687852,3.7457108033333335,12.0,10.0,5.0,6.0,14.0,9.4,6,theta_089,DE/rand,none,10%,crowding-pruned,repair+feasible-first,3,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,7.7,7
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_200,1.161045049561377,0.0178679126284753,0.8480555555555556,0.0490135195909686,0.8471402088681563,9.519290359999998,8.0,5.0,11.0,18.0,24.0,13.2,16,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,11.3,8
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_144,1.158498085582491,0.020602950838657,0.8436111111111112,0.03358311508061,0.7876954755192872,6.347480676666665,9.5,16.5,12.5,8.5,21.0,13.6,18,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,11.5,9
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_159,1.158498085582491,0.020602950838657,0.8436111111111112,0.03358311508061,0.7876954755192872,3.4166782566666662,9.5,16.5,12.5,8.5,7.0,10.8,10,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,11.5,10
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_067,1.1624892426008158,0.0186310839047749,0.8494444444444446,0.0538100886855181,0.8050045252732649,4.486310153333333,6.0,7.0,9.0,23.0,20.0,13.0,14,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,12.2,11
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_076,1.1624892426008158,0.0186310839047749,0.8494444444444446,0.0538100886855181,0.8050045252732649,3.533495736666666,6.0,7.0,9.0,23.0,8.0,10.6,8,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,12.2,12
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_078,1.1624892426008158,0.0186310839047749,0.8494444444444446,0.0538100886855181,0.8050045252732649,3.5819388833333337,6.0,7.0,9.0,23.0,9.0,10.8,9,theta_078,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,12.2,13
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_164,1.1566184129504171,0.02046563462931,0.8291666666666665,0.0315448696727376,0.7979057137760085,3.6860462266666665,15.5,13.5,19.5,2.5,12.0,12.6,12,theta_164,DE/rand,none,1%,crowding-pruned,repair+feasible-first,5,rand2,none,0.01,10,0.0769230769230769,5,0,0,rank,1,12.4,14
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_170,1.1566184129504171,0.02046563462931,0.8291666666666665,0.0315448696727376,0.7979057137760085,3.7781013966666666,15.5,13.5,19.5,2.5,15.0,13.2,15,theta_170,DE/rand,none,10%,crowding-pruned,repair+feasible-first,5,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,12.4,15
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_175,1.1566184129504171,0.02046563462931,0.8291666666666665,0.0315448696727376,0.7979057137760085,3.728863943333333,15.5,13.5,19.5,2.5,13.0,12.8,13,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,12.4,16
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_189,1.1566184129504171,0.02046563462931,0.8291666666666665,0.0315448696727376,0.7979057137760085,3.601169443333333,15.5,13.5,19.5,2.5,10.0,12.2,11,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,12.4,17
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_034,1.1550711907299775,0.0231056167742951,0.8433333333333333,0.0379293070593848,0.7776683628974986,2.854428226666667,19.5,19.5,15.5,11.5,3.0,13.8,19,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,15.899999999999999,18
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_037,1.1550711907299775,0.0231056167742951,0.8433333333333333,0.0379293070593848,0.7776683628974986,2.732298203333334,19.5,19.5,15.5,11.5,1.0,13.4,17,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,15.899999999999999,19
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_045,1.1550711907299775,0.0231056167742951,0.8433333333333333,0.0379293070593848,0.7776683628974986,3.2809884566666656,19.5,19.5,15.5,11.5,6.0,14.4,20,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,15.899999999999999,20
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_047,1.1550711907299775,0.0231056167742951,0.8433333333333333,0.0379293070593848,0.7776683628974986,3.684133016666666,19.5,19.5,15.5,11.5,11.0,15.4,21,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,15.899999999999999,21
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_118,1.154430505654038,0.0243005900593538,0.8194444444444446,0.0525827410278237,0.8222358603514575,3.8388637699999992,23.0,23.0,23.0,20.0,17.0,21.2,22,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,22.1,22
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_131,1.154430505654038,0.0243005900593538,0.8194444444444446,0.0525827410278237,0.8222358603514575,3.8824199833333335,23.0,23.0,23.0,20.0,18.0,21.4,23,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,22.1,23
train,syn_n100_k05_low_corr_heavy_tail_high_vol_r03_s20260677,5,theta_132,1.154430505654038,0.0243005900593538,0.8194444444444446,0.0525827410278237,0.8222358603514575,3.90142858,23.0,23.0,23.0,20.0,19.0,21.6,24,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,22.1,24
train,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_118,1.1147873487263098,0.0100181167629215,0.8922222222222224,0.0207165190658228,1.2227210037426894,3.800433613333333,9.0,2.0,2.0,2.0,16.0,6.2,5,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,3.4000000000000004,1
train,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_131,1.1147873487263098,0.0100181167629215,0.8922222222222224,0.0207165190658228,1.2227210037426894,3.756084120000001,9.0,2.0,2.0,2.0,12.0,5.4,3,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,3.4000000000000004,2
train,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_132,1.1147873487263098,0.0100181167629215,0.8922222222222224,0.0207165190658228,1.2227210037426894,3.6673327966666673,9.0,2.0,2.0,2.0,9.0,4.8,1,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,3.4000000000000004,3
train,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_067,1.1174795434600162,0.0103614875148434,0.8744444444444445,0.0297212564899564,1.2200035269293794,4.355954999999999,2.0,5.0,5.0,6.0,20.0,7.6,6,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,4.699999999999999,4
train,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_076,1.1174795434600162,0.0103614875148434,0.8744444444444445,0.0297212564899564,1.2200035269293794,3.462055840000001,2.0,5.0,5.0,6.0,7.0,5.0,2,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,4.699999999999999,5
train,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_078,1.1174795434600162,0.0103614875148434,0.8744444444444445,0.0297212564899564,1.2200035269293794,3.7039151700000006,2.0,5.0,5.0,6.0,11.0,5.8,4,theta_078,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,4.699999999999999,6
train,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_200,1.107571268750959,0.0130679203749327,0.8197222222222224,0.0230112927882603,1.2183164006172544,9.671001506666668,20.0,7.0,10.0,4.0,24.0,13.0,12,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,9.6,7
train,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_034,1.111884111397029,0.013872346117127,0.8152777777777779,0.0357452358983927,1.2172294160337611,2.776050553333334,12.5,9.5,12.5,9.5,2.0,9.2,7,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,11.0,8
train,syn_n100_k05_low_corr_normal_low_vol_r01_s20260678,5,theta_037,1.111884111397029,0.013872346117127,0.8152777777777779,0.0357452358983927,1.2172294160337611,2.788788063333333,12.5,9.5,12.5,9.5,3.0,9.4,8,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,11.0,9
